Date,Open,High,Low,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2017-05-24,952.98,955.09,949.5,954.96,1031483.0,954.96,954.96,937.6899771435817,896.1202858448885,41.569691298693215,-1,-90,15160.50000000004
2017-05-25,957.33,972.62,955.47,969.54,1659922.0,969.54,969.54,943.4808903902032,899.7017353158695,43.77915507433363,-1,-100,13848.300000000047
2017-05-26,969.7,974.98,965.03,971.47,1251430.0,971.47,971.47,948.5698194101662,903.202626276071,45.36719313409526,0,-100,13655.300000000041
2017-05-30,970.31,976.2,969.49,975.88,1466288.0,975.88,975.88,953.535306790136,906.7478640187016,46.78744277143437,0,-100,13214.300000000045
2017-05-31,975.02,979.27,960.18,964.86,2447196.0,964.86,964.86,955.5943419192022,909.5826023592527,46.01173955994943,0,-100,14316.300000000043
2017-06-01,968.95,971.5,960.01,966.95,1410194.0,966.95,966.95,957.6590070248018,912.3810120002648,45.27799502453695,0,-100,14107.30000000004
2017-06-02,969.46,975.88,966.0,975.6,1750772.0,975.6,975.6,960.9210057475651,915.4648650734226,45.45614067414249,0,-100,13242.300000000041
2017-06-05,976.55,986.91,975.1,983.68,1251915.0,983.68,983.68,965.0590047025532,918.7924326308166,46.26657207173662,-1,-110,12434.30000000005
2017-06-06,983.16,988.25,975.14,976.57,1814374.0,976.57,976.57,967.1519129384527,921.6108505512645,45.54106238718816,0,-110,13216.400000000038
2017-06-07,979.65,984.15,975.77,981.08,1447192.0,981.08,981.08,969.6842924041886,924.5117846707151,45.17250773347348,0,-110,12720.30000000004
2017-06-08,982.35,984.57,977.2,983.41,1477184.0,983.41,983.41,972.179875603427,927.3848683453143,44.79500725811272,0,-110,12464.000000000047
2017-06-09,984.5,984.5,935.63,949.83,3306186.0,949.83,949.83,968.1162618573494,928.4797528162746,39.63650904107476,-1,-120,16157.800000000041
2017-06-12,939.56,949.35,915.23,942.9,3762440.0,942.9,942.9,963.531486974195,929.1831795081637,34.348307466031315,0,-120,16989.40000000005
2017-06-13,951.91,959.98,944.09,953.4,2013077.0,953.4,953.4,961.6893984334323,930.3644878248386,31.324910608593655,0,-120,15729.400000000049
2017-06-14,959.92,961.15,942.25,950.76,1487430.0,950.76,950.76,959.7022350818992,931.3593908577733,28.342844224125884,0,-120,16046.200000000048
2017-06-15,933.97,943.33,924.44,942.31,2065277.0,942.31,942.31,956.5400105215539,931.8935669134917,24.646443608062214,0,-120,17060.20000000005
2017-06-16,940.0,942.04,931.59,939.78,3061998.0,939.78,939.78,953.4927358812713,932.2782709664921,21.214464914779228,-1,-130,17363.800000000047
2017-06-19,949.96,959.99,949.05,957.37,1530467.0,957.37,957.37,954.1976929937674,933.5022577486144,20.69543524515302,-1,-140,15077.100000000037
2017-06-20,957.52,961.62,950.01,950.63,1125862.0,950.63,950.63,953.5490215403552,934.3377573706332,19.21126416972197,0,-140,16020.700000000039
2017-06-21,953.64,960.1,950.76,959.45,1201976.0,959.45,959.45,954.621926714836,935.5627448159681,19.059181898867905,0,-140,14785.90000000003
2017-06-22,958.7,960.72,954.55,957.09,941678.0,957.09,957.09,955.0706673121385,936.6128548249453,18.457812487193223,0,-140,15116.300000000034
2017-06-23,956.83,966.0,954.2,965.59,1527515.0,965.59,965.59,956.983273255386,938.0263741017773,18.956899153608788,0,-140,13926.300000000034
2017-06-26,969.9,973.31,950.79,952.27,1596876.0,952.27,952.27,956.1263144816795,938.7211851212028,17.405129360476735,0,-140,15791.10000000004
2017-06-27,942.46,948.29,926.85,927.33,2578143.0,927.33,927.33,950.890620939556,938.1655175543149,12.725103385241141,-1,-150,19282.700000000048
2017-06-28,929.0,942.75,916.0,940.49,2719227.0,940.49,940.49,948.9995989505459,938.2789069419093,10.720692008636547,-1,-160,17308.700000000033
2017-06-29,929.92,931.26,910.62,917.79,3288129.0,917.79,917.79,943.325126414083,937.2794480666943,6.04567834738873,0,-160,20940.70000000004
2017-06-30,926.05,926.05,908.31,908.73,2086402.0,908.73,908.73,937.0351034297042,935.8867920634409,1.1483113662633286,1,-150,22661.450000000033
2017-07-03,912.18,913.94,894.79,898.7,1710373.0,898.7,898.7,930.0650846243035,934.0728022066877,-4.007717582384203,1,-140,24637.70000000003
2017-07-05,901.76,914.51,898.5,911.71,1813319.0,911.71,911.71,926.7277965107937,932.9819338063614,-6.254137295567716,1,-130,22797.45000000003
2017-07-06,904.12,914.94,899.7,906.69,1424384.0,906.69,906.69,923.0845607815585,931.6994004499536,-8.61483966839512,1,-120,23892.200000000023
2017-07-07,908.85,921.54,908.85,918.59,1637785.0,918.59,918.59,922.2673679121842,931.0599175011754,-8.792549588991164,1,-110,22160.750000000025
2017-07-10,921.77,930.38,919.59,928.8,1192825.0,928.8,928.8,923.455119200878,930.9496776230693,-7.4945584221912895,1,-100,20597.600000000042
2017-07-11,929.54,931.36,922.0,930.09,764072.0,930.09,930.09,924.6614611643547,930.907742129261,-6.246280964906305,1,-90,20448.75000000003
2017-07-12,938.68,946.3,934.47,943.83,1100245.0,943.83,943.83,928.146650043563,931.5380961717361,-3.391446128173129,1,-80,18170.50000000002
2017-07-13,946.29,954.3,943.09,947.16,909160.0,947.16,947.16,931.6036227629152,932.3001402609198,-0.6965174980045958,1,-70,17524.550000000025
2017-07-14,952.0,956.91,948.01,955.99,691729.0,955.99,955.99,936.0375095332943,933.4557431750212,2.5817663582730574,0,-70,16111.75000000002
2017-07-17,957.0,960.74,949.24,953.42,779855.0,953.42,953.42,939.1979623454225,934.4296093616056,4.768352983816953,0,-70,16522.950000000026
2017-07-18,953.0,968.04,950.6,965.4,800392.0,965.4,965.4,943.9619691917094,935.9403601244541,8.021609067255326,0,-70,14606.150000000023
2017-07-19,967.84,973.04,964.03,970.89,1224540.0,970.89,970.89,948.8579747932167,937.645220606188,11.212754187028736,-1,-80,13913.282352941214
2017-07-20,975.0,975.9,961.51,968.15,933391.0,968.15,968.15,952.3656157399046,939.1332586253983,13.232357114506272,0,-80,14379.082352941216
2017-07-21,962.25,973.23,960.15,972.92,1164147.0,972.92,972.92,956.1027765144673,940.7813923509887,15.321384163478683,0,-80,13568.18235294122
2017-07-24,972.22,986.2,970.86,980.34,2137580.0,980.34,980.34,960.5095444209278,942.7110805289892,17.79846389193858,0,-80,12306.782352941207
2017-07-25,953.81,959.7,945.4,950.7,3326468.0,950.7,950.7,958.72599088985,943.1007839178191,15.625206972030924,-1,-90,17409.550000000017
2017-07-26,954.73,954.94,942.39,947.8,1443256.0,947.8,947.8,956.7394470916954,943.3300139706083,13.40943312108709,0,-90,17931.550000000036
2017-07-27,951.78,951.78,920.0,934.09,3212996.0,934.09,934.09,952.6213658022963,942.8792815817982,9.7420842204981,0,-90,20399.35000000002
2017-07-28,928.88,943.83,927.75,941.53,1301801.0,941.53,941.53,950.6047538382425,942.8134629680519,7.791290870190551,1,-80,19031.02222222225
2017-07-31,941.89,943.59,926.04,930.5,1970095.0,930.5,930.5,946.949344049471,942.212806237903,4.736537811568041,1,-70,21097.594444444472
2017-08-01,932.38,937.45,929.26,930.83,938585.0,930.83,930.83,944.0185542222945,941.6575473970297,2.3610068252647807,1,-60,21116.066666666677
2017-08-02,928.61,932.6,916.68,930.39,1154034.0,930.39,930.39,941.5406352727864,941.107910938638,0.43272433414836087,1,-50,21277.53888888892
2017-08-03,930.34,932.24,922.24,923.65,791198.0,923.65,923.65,938.2877924959162,940.2563055269972,-1.9685130310809882,1,-40,22640.41111111114
